2009.06.19,16:30,1.39080,1.39250,1.39080,1.39230,234
2009.06.19,16:45,1.39240,1.39270,1.39160,1.39240,250
2009.06.19,17:00,1.39250,1.39360,1.39250,1.39320,214
2009.06.19,17:15,1.39310,1.39370,1.39250,1.39330,188
2009.06.19,17:30,1.39340,1.39700,1.39320,1.39620,239
2009.06.19,17:45,1.39630,1.40100,1.39620,1.39960,269
2009.06.19,18:00,1.39950,1.39950,1.39760,1.39840,219
2009.06.19,18:15,1.39850,1.39850,1.39730,1.39750,157
2009.06.19,18:30,1.39760,1.39780,1.39590,1.39660,179
2009.06.19,18:45,1.39670,1.39710,1.39620,1.39620,128
2009.06.19,19:00,1.39610,1.39780,1.39600,1.39730,162
2009.06.19,19:15,1.39710,1.39860,1.39710,1.39850,144
2009.06.19,19:30,1.39860,1.39910,1.39800,1.39810,125
2009.06.19,19:45,1.39800,1.39810,1.39730,1.39740,113
2009.06.19,20:00,1.39750,1.39860,1.39670,1.39690,138
2009.06.19,20:15,1.39700,1.39700,1.39580,1.39650,137
2009.06.19,20:30,1.39660,1.39730,1.39630,1.39630,103
2009.06.19,20:45,1.39600,1.39640,1.39520,1.39560,112
2009.06.19,21:00,1.39550,1.39610,1.39510,1.39550,72
2009.06.19,21:15,1.39560,1.39620,1.39560,1.39610,78
2009.06.19,21:30,1.39620,1.39640,1.39450,1.39500,97
2009.06.19,21:45,1.39510,1.39510,1.39430,1.39440,92
2009.06.19,22:00,1.39430,1.39510,1.39430,1.39490,32
2009.06.19,22:15,1.39500,1.39570,1.39490,1.39560,43
2009.06.19,22:30,1.39550,1.39560,1.39390,1.39390,49
2009.06.19,22:45,1.39380,1.39430,1.39310,1.39370,109
2009.06.22,00:00,1.39490,1.39490,1.39380,1.39390,29
2009.06.22,00:15,1.39400,1.39420,1.39310,1.39310,50
2009.06.22,00:30,1.39320,1.39340,1.39270,1.39310,53
2009.06.22,00:45,1.39320,1.39430,1.39310,1.39390,63
2009.06.22,01:00,1.39400,1.39400,1.39260,1.39270,43
2009.06.22,01:15,1.39260,1.39300,1.39260,1.39270,32
2009.06.22,01:30,1.39280,1.39340,1.39240,1.39340,69
2009.06.22,01:45,1.39350,1.39370,1.39320,1.39350,43
2009.06.22,02:00,1.39340,1.39350,1.39090,1.39100,107
2009.06.22,02:15,1.39090,1.39170,1.39080,1.39110,81
2009.06.22,02:30,1.39120,1.39150,1.39080,1.39090,44
2009.06.22,02:45,1.39080,1.39180,1.39030,1.39030,95
2009.06.22,03:00,1.39020,1.39100,1.38980,1.39010,112
2009.06.22,03:15,1.39020,1.39070,1.38850,1.38980,126
2009.06.22,03:30,1.38990,1.39070,1.38940,1.38940,90
2009.06.22,04:45,1.39100,1.39160,1.39070,1.39100,24
2009.06.22,05:00,1.39090,1.39100,1.39070,1.39080,42
2009.06.22,05:15,1.39100,1.39140,1.39040,1.39090,90
2009.06.22,05:30,1.39100,1.39150,1.39090,1.39140,65
2009.06.22,05:45,1.39150,1.39160,1.39070,1.39070,39
2009.06.22,06:00,1.39060,1.39120,1.39010,1.39060,89
2009.06.22,06:15,1.39070,1.39090,1.39000,1.39050,113
2009.06.22,06:30,1.39060,1.39110,1.38970,1.39010,112
2009.06.22,06:45,1.39020,1.39170,1.39000,1.39110,96
2009.06.22,07:00,1.39100,1.39130,1.39050,1.39050,142
2009.06.22,07:15,1.39060,1.39120,1.39040,1.39070,96
2009.06.22,07:30,1.39080,1.39090,1.38950,1.39040,117
2009.06.22,07:45,1.39030,1.39110,1.38970,1.39070,141
2009.06.22,08:00,1.39080,1.39080,1.38800,1.38800,223
2009.06.22,08:15,1.38790,1.38820,1.38580,1.38590,296
2009.06.22,08:30,1.38580,1.38630,1.38480,1.38510,201
2009.06.22,08:45,1.38520,1.38630,1.38510,1.38610,204
2009.06.22,09:00,1.38600,1.38740,1.38570,1.38680,166
2009.06.22,09:15,1.38670,1.38690,1.38540,1.38610,175
2009.06.22,09:30,1.38600,1.38710,1.38600,1.38700,133
2009.06.22,09:45,1.38710,1.38840,1.38680,1.38840,146
2009.06.22,10:00,1.38830,1.38890,1.38580,1.38620,333
2009.06.22,10:15,1.38610,1.38770,1.38600,1.38770,179
2009.06.22,10:30,1.38780,1.38820,1.38620,1.38620,195
2009.06.22,10:45,1.38630,1.38690,1.38550,1.38670,165
2009.06.22,11:00,1.38680,1.38780,1.38620,1.38770,186
2009.06.22,11:15,1.38760,1.38770,1.38360,1.38410,364
2009.06.22,11:30,1.38400,1.38560,1.38350,1.38510,230
2009.06.22,11:45,1.38520,1.38620,1.38520,1.38590,164
2009.06.22,12:00,1.38580,1.38580,1.38430,1.38440,182
2009.06.22,12:15,1.38430,1.38510,1.38360,1.38500,174
2009.06.22,12:30,1.38510,1.38610,1.38500,1.38530,139
2009.06.22,12:45,1.38520,1.38540,1.38370,1.38390,184
2009.06.22,13:00,1.38380,1.38450,1.38360,1.38360,179
